Month,Hour,DayOfWeek,Holiday,Temperature,Humidity,SquareFootage,Occupancy,HVACUsage,LightingUsage,RenewableEnergy,EnergyConsumption,TotalUsage
1,23,Saturday,No,0.6358110680800149,51.62348564090799,-1.3279152326341743,-0.19821778134472307,Off,On,0.13106091547059573,76.9339196411834,1
1,0,Sunday,Yes,-0.2719358832418989,41.2256141576802,-0.737910671506131,-1.5747301517941896,Off,On,-1.454045833058448,71.05504380693068,1
1,1,Sunday,Yes,-0.9116252262553036,37.664926653084585,0.20052663042867186,1.5224226817171103,Off,On,0.03139314773028572,77.39615132557863,1
1,2,Sunday,No,-1.1436134547167465,34.52321016487253,0.5442720025540337,1.1782945891047436,Off,On,1.5060307064378307,70.65426607453617,1
1,3,Sunday,No,-0.7890429510031901,46.11825116613712,0.732648636636074,-0.5423458739570898,On,Off,0.25397730270373575,67.80754950018792,1
1,4,Sunday,Yes,-0.324742440310224,31.208977419142425,0.7612223388566266,-0.8864739665694564,On,On,-1.426211763912773,72.0717496237688,2
1,5,Sunday,Yes,-1.401466520393519,38.48799934378332,-0.7603495439967018,-1.5747301517941896,On,Off,-0.18466224044197094,59.60890188505656,1
1,6,Sunday,Yes,1.0039916356280336,57.80399002713988,-0.7356331786765551,0.834166496492377,On,On,-1.080927697576197,90.01159284299351,2
1,7,Sunday,No,-1.4005319041342057,34.002304053585355,1.004909590993943,0.49003840388001024,On,Off,-1.3912102754889677,73.37704700964338,1
1,8,Sunday,Yes,-1.503882282120388,49.62542404756125,-0.27522748902749194,-0.19821778134472307,Off,Off,-0.9308956537270839,70.97874709212677,0
1,9,Sunday,No,-0.9712323344398069,46.86319508507337,0.17667039917334626,-0.5423458739570898,On,On,-0.06058481112588597,74.3795743154023,2
1,10,Sunday,No,-0.8956547860003451,50.01013663255847,-0.6580643677481429,0.834166496492377,Off,On,-1.5884025879860935,67.64237008316105,1
1,11,Sunday,Yes,-0.756323927422987,31.241662765634143,-0.4837003308142672,-1.5747301517941896,Off,On,0.8120392240367329,71.53539589665067,1
1,12,Sunday,Yes,-1.578802545373488,54.14669940289325,-1.657350032440337,0.49003840388001024,Off,Off,0.5263526312515155,65.28898283111768,0
1,13,Sunday,No,-0.35983342857382583,34.38852564842371,1.0976943422616363,-1.230602059181823,Off,On,-1.543699944356828,72.43112712908069,1
1,14,Sunday,No,0.618250321885064,52.87742397945871,-0.835067849579804,-0.5423458739570898,Off,Off,0.9710283858657429,75.68903567876515,0
1,15,Sunday,No,-1.3031383038810804,54.436805662529,-0.5013367605558124,-1.5747301517941896,On,Off,0.6272680357792256,71.77872060518372,1
1,16,Sunday,No,0.6566500711981728,31.95760009430581,1.1560650978592328,-1.5747301517941896,On,On,-1.6527453575455362,80.04392593841625,2
1,17,Sunday,Yes,-1.324441687754421,35.61912354876615,0.11716767059027541,1.1782945891047436,Off,On,-1.4913084907906857,75.3694376988319,1
1,18,Sunday,Yes,1.2664214967962841,37.71604786793632,-1.4177501617822161,0.834166496492377,On,On,-1.6276390228651911,86.55059850127053,2
1,19,Sunday,No,-0.15337270584327206,56.39299101425004,-1.100929359787329,0.834166496492377,Off,On,-1.0345650503654438,71.93814969843436,1
1,20,Sunday,Yes,0.22893586799010826,51.83971390010837,-1.0597835747309547,0.1459103112676436,On,Off,-0.12929159807652882,87.13708266107015,1
1,21,Sunday,Yes,-0.23990583332907725,53.537760856682624,-0.6399935087352309,0.49003840388001024,On,Off,1.2533139226400103,73.58696136798733,1
1,22,Sunday,No,1.013960946847614,30.400534189937023,-1.0974723510303548,-0.8864739665694564,On,On,-0.19264124653137224,90.72509867918768,2
1,23,Sunday,No,-0.5198933433190303,52.01581684304281,0.2552496176265981,0.1459103112676436,On,On,0.3438732922500246,72.9962814909488,2
1,0,Monday,No,-0.5544889475897368,50.94770948699049,-0.6181084056193433,0.1459103112676436,Off,Off,1.4894473544229057,85.68075277503624,0
1,1,Monday,No,-1.2485841298803162,51.286700376933794,1.6120801870823913,1.1782945891047436,Off,On,0.13574998333909225,69.30518444855907,1
1,2,Monday,Yes,1.0622645999082179,41.06552862909508,-0.3452862677514186,-1.5747301517941896,On,Off,-0.960350122526163,73.99983940485824,1
1,3,Monday,No,-1.296233470248555,32.803719694818064,-1.0879466368304442,-0.19821778134472307,On,Off,-1.6228938204372225,70.28576213853393,1
1,4,Monday,No,-1.311827365895426,54.45741560735707,1.0028640918779184,0.49003840388001024,On,Off,0.6204150714964979,75.17636554806667,1
1,5,Monday,Yes,0.6652560310842385,46.54399813709438,0.7942481920565498,0.49003840388001024,On,On,-1.4264922922480765,86.71559756482247,2
1,6,Monday,Yes,1.4592189517945047,49.77790579108418,1.5100993879531277,1.1782945891047436,Off,Off,0.9784127726948131,90.45215551215163,0
1,7,Monday,No,-1.3022919035478604,59.66964946734221,0.8771700635450685,-0.8864739665694564,On,Off,-0.7323729337361385,64.36966291489324,1
1,8,Monday,Yes,-0.66156069488033,50.516576283321065,-0.7601203532206152,0.834166496492377,Off,Off,0.9697181531692355,68.35678498918013,0
1,9,Monday,Yes,-1.1984646804257282,43.89441180114769,-1.1946153811723315,-0.8864739665694564,On,Off,0.6580353197506357,70.38082621458054,1
1,10,Monday,Yes,-0.3189615290034135,53.50082640678552,-0.7733397145342452,-0.19821778134472307,Off,On,-0.8577541023161469,77.70804435496895,1
1,11,Monday,No,0.24126144118797435,52.69300848098683,0.537887332249504,-0.5423458739570898,Off,Off,-0.27507250652764714,68.52149457374996,0
1,12,Monday,No,1.1019600271622216,45.34493089547412,1.369363903529268,-1.5747301517941896,Off,Off,-0.41145304139008404,77.87769146042558,0
1,13,Monday,Yes,-0.21782389181366757,50.42035656394303,-1.6745061419129943,-0.8864739665694564,On,On,-1.4697563569032623,77.73573441216783,2
1,14,Monday,Yes,0.927054842270147,58.50555770627237,-0.5649317924264222,-1.230602059181823,Off,On,0.6399993005579285,83.24548578666972,1
1,15,Monday,Yes,-0.3201219923913075,46.83211679360677,0.6503803359722253,1.1782945891047436,On,On,-1.659496538728737,80.3018182837614,2
1,16,Monday,Yes,-0.0831742788801722,39.95088081493628,1.2473187645557473,-0.5423458739570898,Off,Off,-0.46145882858584353,76.11191730004793,0
1,17,Monday,No,-0.13897377159120256,59.47546094692544,0.32202478437642224,-0.8864739665694564,Off,Off,0.5739377151381713,64.04576014798012,0
1,18,Monday,Yes,-0.8562234667397797,35.84058972075334,-0.6477313964114424,0.834166496492377,On,Off,1.5470448188369172,77.01609483925165,1
1,19,Monday,No,-0.5781323055245121,58.8711176120796,1.2712629220887377,0.1459103112676436,On,Off,-0.5908199608879311,78.73329793345887,1
1,20,Monday,Yes,1.569576347110241,32.423675734433985,1.1224898386077298,0.1459103112676436,Off,On,-1.0601652664438868,87.44225579139471,1
1,21,Monday,No,-1.3420655476066168,52.23935393439356,0.8819591474647639,-0.19821778134472307,On,On,-1.6506651927903468,72.43118969395067,2
1,22,Monday,No,0.45178355559447936,30.717544520178016,-0.7476309832434059,0.1459103112676436,Off,Off,-0.8004726895877288,76.7162449831054,0
1,23,Monday,No,-1.157824917844658,51.56712435991172,0.6343922045419894,-0.5423458739570898,On,Off,-0.02817180103452222,67.80696760106643,1
1,0,Tuesday,No,0.05064436487216949,36.13765007459537,1.0560861833751398,-0.5423458739570898,On,Off,0.0077544623202837355,74.66520658582795,1
1,1,Tuesday,No,-0.9930936904274027,44.60597383641913,-1.2703046972684846,0.1459103112676436,On,On,-1.1296194954110539,77.02412225998496,2
1,2,Tuesday,No,-1.5437937909404527,54.34084196164112,-0.11055605177654743,-1.5747301517941896,Off,Off,-0.582188521613368,57.90048341076686,0
1,3,Tuesday,No,0.05779990030454236,31.3232157551016,-1.383541127861013,1.5224226817171103,Off,Off,-0.023336662996018134,73.95195603161895,0
1,4,Tuesday,No,-0.16529480726676693,44.29228905504191,0.6806403555844277,-0.8864739665694564,Off,Off,-0.8495969862273588,77.15892668556708,0
1,5,Tuesday,No,0.5824009728712709,48.10132014519204,-1.3355626987756586,0.834166496492377,On,Off,1.0851873992580314,93.00944697108928,1
1,6,Tuesday,No,-0.8159012269564281,43.03348623944858,0.02355782964466056,1.5224226817171103,Off,On,0.15926184051755068,80.36211598533166,1
1,7,Tuesday,Yes,1.5496489710717316,34.04228576725174,0.2073890199800534,-0.19821778134472307,On,Off,1.0315559097902414,92.52121146546573,1
1,8,Tuesday,No,-0.21496910286240659,32.05925208438267,1.5234657266405265,-0.5423458739570898,On,On,-1.6308562984749122,72.66316703041736,2
1,9,Tuesday,No,0.5195729261474126,45.75926968525437,-1.0204941100318494,1.1782945891047436,Off,On,-0.34282868472288824,78.20231068064139,1
1,10,Tuesday,No,0.6435393797964046,30.249199892580148,-1.518811378587083,-0.19821778134472307,On,Off,-0.6014048414331254,90.49170426163876,1
1,11,Tuesday,Yes,1.493946423687789,34.62720152445394,-0.9392596060336323,0.1459103112676436,Off,Off,-1.163959914201508,76.68183997746894,0
1,12,Tuesday,Yes,0.5777166650067216,38.37927804200449,-0.2884958462542883,-0.8864739665694564,On,On,1.3339935935082354,81.51851629194611,2
1,13,Tuesday,Yes,-1.0250240534168733,42.41534004825917,1.2520885694123642,-1.230602059181823,Off,On,0.5414196905438239,67.31542829520717,1
1,14,Tuesday,No,0.5114691255045795,53.38212898002397,-1.4587698854328148,1.1782945891047436,Off,On,-1.4842961559901444,79.4966013466813,1
1,15,Tuesday,Yes,1.0456297681428628,46.25417393116968,-0.5304788240361095,0.834166496492377,On,On,-0.6093978793385126,86.44733860392547,2
1,16,Tuesday,Yes,1.1374565560268084,50.725261835161135,-0.23039751310698156,0.1459103112676436,On,On,-1.2281837670093834,93.6948065961692,2
1,17,Tuesday,No,-0.09876778586872992,51.58216767060254,-0.05561866482451087,-0.5423458739570898,On,Off,-1.125961934819914,79.48953462894329,1
1,18,Tuesday,Yes,0.5743528935519511,56.49109548662618,0.880284370883379,1.1782945891047436,On,Off,-0.6275187089070937,71.90487922337948,1
1,19,Tuesday,No,1.4020876208598336,36.39495470853778,1.6028202988317592,-1.5747301517941896,Off,Off,0.021419824804528538,77.41385903979514,0
1,20,Tuesday,No,0.001125648680655488,48.104406870840776,0.019340090660474717,-1.5747301517941896,Off,On,0.9259892163862018,68.46853359640598,1
1,21,Tuesday,Yes,-0.11284603306271503,47.17522363749963,-0.7749920687857101,0.49003840388001024,Off,Off,-0.008598799146011393,72.99317043236167,0
1,22,Tuesday,Yes,1.5273060299673753,57.25634010944211,-1.5875221641699397,-1.5747301517941896,Off,Off,-0.09536288468717805,83.22600601472266,0
1,23,Tuesday,No,1.6208880757676434,39.6992426219548,-1.1110092321630234,-1.230602059181823,On,Off,-0.21729110407161786,80.43141463610559,1
1,0,Wednesday,Yes,1.4794832371012723,45.99409146652663,0.6644205891552076,1.5224226817171103,Off,Off,-0.9620931225048649,81.66465477661896,0
1,1,Wednesday,Yes,1.5297740732163412,50.61874930817616,-1.7098165829726932,0.1459103112676436,On,On,-1.563021000716804,91.90838131284832,2
1,2,Wednesday,Yes,-0.7864848132600699,47.79164857096558,-1.2875392691298708,-0.8864739665694564,On,Off,-1.421921561946397,65.67603413159378,1
1,3,Wednesday,Yes,0.39494845410203516,30.738404139032863,-0.13300336167566393,0.1459103112676436,On,Off,0.9272608436695768,76.23584839186987,1
1,4,Wednesday,Yes,-0.0057204982426658155,36.42623783866016,-0.564604074884238,1.1782945891047436,On,On,-0.4056267099870316,81.5468009875772,2
1,5,Wednesday,No,-0.049082971446801495,44.30745724848551,1.2953539987424212,1.1782945891047436,Off,On,-0.9234433122039079,83.75995734706586,1
1,6,Wednesday,Yes,-0.5250781071862929,33.098463609546144,0.7304844952574369,-0.5423458739570898,On,On,-1.0568503488622962,76.6397294517093,2
1,7,Wednesday,Yes,-0.11379769677444353,43.6462271467237,1.1854428954914493,0.834166496492377,Off,On,0.19599045780641702,73.62997122390698,1
1,8,Wednesday,Yes,0.019551712064163743,38.08050133248584,0.8843670778469539,-0.5423458739570898,On,Off,0.2609923522355751,86.84928585114606,1
1,9,Wednesday,Yes,-1.3953043957792686,41.90536534949858,-0.0450353044290469,-0.19821778134472307,On,On,1.363943998665197,66.84867535430931,2
1,10,Wednesday,Yes,-0.4841328224864905,39.7622402471051,0.3249204107234358,1.1782945891047436,Off,On,-0.13552769835663647,73.05780673555262,1
1,11,Wednesday,No,-0.6862179561157169,37.401125537824,0.002091653116688536,-1.230602059181823,Off,Off,-0.8956749595541766,74.1265371474243,0
1,12,Wednesday,Yes,-0.4168428933790071,34.90069735554752,-1.2242398224244218,-0.8864739665694564,On,On,0.5733005902410809,79.93849946694492,2
1,13,Wednesday,No,1.1085668825757686,40.43914066705551,-1.1451742947639958,-1.230602059181823,Off,Off,1.1685663246433584,78.63688457616405,0
1,14,Wednesday,No,0.11759224396202198,48.43951185783536,1.2923643898341595,-1.230602059181823,On,Off,-1.0388436695002408,65.44542801992745,1
1,15,Wednesday,No,-0.9386329541212414,50.56506500756257,1.497958131307003,0.834166496492377,Off,On,0.6067109878587562,74.71188395531024,1
1,16,Wednesday,Yes,-0.7255530421480884,45.29156764529621,-0.7795399699405772,0.834166496492377,On,On,1.4744222205040056,71.56881316922764,2
1,17,Wednesday,Yes,1.4144431784337441,48.0876757991133,-1.6456290984386448,-0.19821778134472307,On,Off,1.1448208361100602,91.4909822926206,1
1,18,Wednesday,Yes,-1.156094865511369,47.486882868339165,-0.08957117553092128,-0.5423458739570898,On,Off,0.45329944580662396,66.97225233849409,1
1,19,Wednesday,No,-0.3840801451481829,52.77726685814801,1.2273712084636559,-1.230602059181823,Off,Off,-0.944761950766999,75.67917130358867,0
1,20,Wednesday,No,-0.07063899443920357,36.34139879582994,0.5515327331147677,-0.5423458739570898,Off,On,-1.360792865638928,66.82945799702419,1
1,21,Wednesday,Yes,0.2140369317383647,36.56132746258961,-0.11703316409196553,-0.8864739665694564,On,On,-0.8732797661726165,86.7796195617193,2
1,22,Wednesday,No,1.5772172797080908,34.16691651096019,-0.8788587134996116,0.834166496492377,Off,On,-0.8143103594237119,83.34114367658678,1
1,23,Wednesday,No,-0.2379045748188411,49.20816170789944,-0.952198021715478,-0.8864739665694564,Off,On,-1.6327567137815828,66.15000122161268,1
1,0,Thursday,No,-0.5333766581603151,36.3547755700819,-0.9075523759776015,-1.5747301517941896,Off,Off,0.19948938281267636,66.17761964929294,0
1,1,Thursday,Yes,1.1038003271236432,46.03217441036166,-1.440557472764832,-0.5423458739570898,On,On,0.06367445550768791,94.17851811048914,2
1,2,Thursday,Yes,1.5383617861192087,39.95413532566071,-0.030984418526999402,0.834166496492377,On,Off,-0.6651121885964384,89.63251802091851,1
1,3,Thursday,No,-1.4250969860393163,49.69353548623387,1.6517406939670511,0.834166496492377,On,On,0.7683773397471148,71.85136903241968,2
1,4,Thursday,No,1.6376987897915065,54.17914066196567,-1.107724056112967,-1.230602059181823,On,Off,-0.19718030712382204,85.92555320264866,1
1,5,Thursday,Yes,0.7825277142158491,51.07481120810857,1.4091175882252611,-1.5747301517941896,Off,On,-1.583487640143088,72.64321480838069,1
1,6,Thursday,Yes,-1.0210473678708383,57.52847927303965,-0.9990098138852549,-1.230602059181823,Off,Off,-1.341754710610001,71.36935558590424,0
1,7,Thursday,No,-1.2586845994073255,47.80595112279089,1.2828006475126466,-1.5747301517941896,Off,Off,-1.6541317120335155,56.15820640429485,0
1,8,Thursday,Yes,-1.3793199537741883,44.10279929107424,1.5464726175706909,0.1459103112676436,Off,On,0.7792434977033313,64.15908028277804,1
1,9,Thursday,Yes,0.40216250465021974,47.69281518219832,-1.206796105801876,0.49003840388001024,Off,On,-1.3422389920164486,78.55300132169354,1
1,10,Thursday,No,-0.5834743448920513,49.577710809498384,0.7374568780325703,1.1782945891047436,On,Off,1.254504032599284,83.95704997280212,1
1,11,Thursday,No,0.10718624473953875,40.1936364187321,-1.5705950362607006,-1.230602059181823,Off,On,-0.9896490090691495,71.79237551051598,1
1,12,Thursday,No,-1.0344133430040423,49.950244747208615,0.6593511648721948,1.5224226817171103,On,On,-0.9161486658701388,75.05653078298293,2
1,13,Thursday,No,1.5536698249720777,56.543906950371,-1.0615594099104333,1.1782945891047436,Off,On,-1.3865864105761572,80.48703556235982,1
1,14,Thursday,Yes,0.2624026821114736,58.604663687903454,-1.302130882453911,0.1459103112676436,Off,Off,0.41182412628145565,85.70653026443098,0
1,15,Thursday,Yes,1.1260367371664937,58.461654608969226,0.3643052284279539,-0.5423458739570898,Off,On,0.5141102491406289,84.58609727444954,1
1,16,Thursday,Yes,-0.5293369269357694,46.07180199561191,-0.21586530580931063,-0.19821778134472307,Off,On,-0.6958467690378289,71.58907832757887,1
1,17,Thursday,Yes,1.3567724487444248,55.48688644483778,1.3886867256769528,-1.5747301517941896,On,Off,-0.9752696805735848,79.76637419566994,1
1,18,Thursday,No,-0.14820940114779094,59.55584185557464,0.9404049259192625,0.1459103112676436,On,Off,0.8153069061535871,68.19559790535749,1
1,19,Thursday,Yes,-0.30940673491910325,49.42088782306777,0.6975024620881614,-0.5423458739570898,On,Off,1.0031506104102281,66.00177993173611,1
1,20,Thursday,Yes,0.9783049179711351,44.01894862520544,1.198363357532944,-0.8864739665694564,Off,On,-0.3796924861816879,80.5143962201336,1
1,21,Thursday,No,-0.2955898633858516,54.58723427149225,0.8563624509176165,1.1782945891047436,On,Off,-0.11347032375923845,83.2193950399079,1
1,22,Thursday,Yes,1.2791848157395134,38.59751387913317,0.7575374753509049,0.1459103112676436,On,On,-0.9329587598479192,96.24479646780536,2
1,23,Thursday,No,-0.2783367829755132,40.03157327285523,1.3135351368056738,1.5224226817171103,Off,On,0.7201410601415297,73.10864189200338,1
1,0,Friday,Yes,-1.3106558628885856,50.87546353263134,-0.4344970087418575,0.1459103112676436,Off,On,1.2524090925708429,69.61597783748148,1
1,1,Friday,No,-0.03881992280439017,55.59731295483195,-1.5332067948657615,-0.5423458739570898,On,On,1.1902978698801465,85.17992011721516,2
1,2,Friday,No,0.9075468917565374,30.197259813469586,1.1922600295539034,-0.8864739665694564,On,Off,1.1783583554284205,84.49219676792431,1
1,3,Friday,No,-1.1541658730736204,35.16035086728409,0.13094672689649398,-0.19821778134472307,On,Off,-1.2948585045154353,70.53600589636218,1
1,4,Friday,Yes,-1.0118507894380655,34.39734416530846,-1.0833680046276684,0.1459103112676436,Off,Off,0.6643754627001546,60.49180013829193,0
1,5,Friday,No,0.6406972267323797,33.03578216521613,0.8518096836242711,0.49003840388001024,On,Off,0.7861637718678144,82.16772173437849,1
1,6,Friday,Yes,1.609332398148639,31.51442416938213,0.14243275249791074,-0.5423458739570898,Off,Off,-1.3262002447366905,81.91204080431203,0
1,7,Friday,No,-1.092786884488651,57.40925627007511,-1.421856517576473,-0.8864739665694564,Off,On,-0.4713985433108707,70.01666703086599,1
1,8,Friday,No,1.6519977517933768,30.521684158544392,1.2332381618088821,0.1459103112676436,On,On,0.9771520758512819,94.07625484931792,2
1,9,Friday,Yes,-0.15491024009647747,55.10140768788186,-1.3172472052249309,-0.5423458739570898,On,On,1.2803102538090583,74.4007924032853,2
